date,Rn,theta_6,theta_mean,sw_out,theta_14,TA_PI_F_1_2_1,H_1_1_1,theta_8,theta_3,theta_15,wd,WS_2_1_1,theta_24,WS_1_1_1,theta_16,theta_4,theta_23,theta_9,theta_22,TA_PI_F_1_1_1,P_PI_F_1_1_1,theta_21,theta_5,theta_17,theta_2,ws,LE_PI_F_1_1_1,theta_1,TA_PI_F_1_4_1,WS_1_3_1,theta_13,H,theta_11,G,TA_PI_F_1_3_1,RH_PI_F_1_3_1,WS_1_2_1,theta_12,LE_1_1_1,t_avg,theta_25,LE,P_PI_F_2_2_1,RH_PI_F_1_1_1,rh,sw_in,RH_PI_F_1_2_1,RH_PI_F_1_4_1,lw_out,theta_20,theta_19,theta_7,theta_18,theta_10,lw_in,H_PI_F_1_1_1,t_min,t_max,G_subday_gaps,H_subday_gaps,ppt,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,ebc_cf,H_corr,ebr_corr,LE_corr,flux_corr,ebr,ebr_5day_clim,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2005-01-01,10.224999999999998,19.4625,34.02787500000001,1.9708333333333328,34.00833333333333,-1.1891666666666667,4.566666666666666,33.72916666666667,42.30416666666665,41.55,177.04166666666663,5.499583333333333,,,17.387500000000006,35.19583333333335,,24.91249999999999,,-0.8825000000000003,0.0,,42.38333333333332,33.683333333333344,28.72083333333332,5.475555555555554,6.0458333333333325,17.69166666666666,-0.9650000000000002,5.025833333333333,37.66250000000001,5.204166666666667,21.225,1.5666666666666669,-0.6533333333333334,79.81250000000001,5.901250000000001,35.40833333333333,,-0.9225,,6.512499999999998,0.0,78.63333333333334,79.68958333333335,13.937500000000004,79.67083333333333,80.64166666666667,306.65416666666664,41.745833333333344,44.98333333333333,39.879166666666656,46.09583333333334,42.399999999999984,304.9041666666667,5.841666666666666,-4.7325,3.9825,0.0,0.0,0.0,0.0,0.0,114.83472317594946,11.716666666666663,8.658333333333331,1.206793291401821,6.280353420670308,0.8286423260096119,7.859241310254357,14.139594730924664,1.3532242540904718,0.8722445994729039,0.2247862496963097,0.2712705381328812,2.5,1.5,0.0,0.1808470254219208,0.2138881933250148,0.3208322899875222,False,
2005-01-02,32.175,19.995833333333334,34.162666666666674,15.079166666666666,34.00416666666667,-5.792083333333335,32.166666666666664,33.72916666666668,42.299999999999976,41.53333333333335,129.29166666666666,4.379166666666666,,,17.916666666666668,35.19166666666669,,24.89999999999999,,-5.4887500000000005,0.0,,42.32083333333332,33.75416666666665,29.26666666666665,4.466666666666666,8.595833333333333,18.1,-5.007500000000001,4.348333333333334,37.61666666666668,32.166666666666664,21.933333333333334,-1.570833333333333,-4.96375,74.79583333333333,4.6725,35.441666666666656,7.133333333333334,-5.313020833333335,,7.864583333333332,0.0,74.36666666666666,75.046875,80.82499999999997,75.4625,75.56250000000003,291.49583333333334,41.7375,44.98333333333333,39.89166666666665,46.10416666666668,42.41249999999999,257.99999999999994,32.166666666666664,-9.2825,-2.39,0.0,0.0,0.0,0.0,0.0,115.322149709623,40.03125,33.74583333333333,1.4011262007287175,45.06955945677375,0.7137115839243501,11.019273766147723,56.08883322292148,1.186257562662057,0.8740705788013258,0.2703354262329301,0.378774048680124,2.1000001,1.3000001,1.0,0.2913646304182008,0.2188061818298367,0.2844480582594059,False,
2005-01-03,14.224999999999996,20.120833333333326,34.122125,3.7791666666666655,34.0,-7.253750000000001,,33.68333333333335,42.30416666666665,41.49583333333333,58.58333333333334,4.402083333333334,,,17.4625,35.18750000000001,,24.89999999999999,,-6.945833333333333,0.0,,42.32499999999997,33.80833333333332,29.50000000000001,4.490000000000001,6.229166666666665,17.783333333333328,-6.759583333333333,4.371666666666667,37.60416666666668,14.41666666666667,21.55833333333333,-7.625000000000001,-6.588333333333334,89.875,4.69625,35.466666666666654,,-6.886875000000002,,28.36041666666668,0.0,87.75833333333334,89.71458333333334,22.175,89.15833333333332,92.06666666666666,282.7125,41.72083333333335,44.98333333333333,39.899999999999984,46.125,42.39166666666666,278.7416666666667,14.41666666666667,-8.254999999999999,-4.1425,0.0,0.0,0.0,0.0,0.0,115.8489181319264,42.77708333333335,21.85,1.3300715475813256,19.17519814429745,0.7518392539246888,37.72138328588457,56.896581430182025,1.957761250953472,0.8759858887669505,0.9734155731955572,1.294712357879978,1.0,0.6,0.8,2.1578539297999635,0.2401661473092493,0.1440996883855496,False,
2005-01-04,7.112499999999998,18.48333333333333,33.669708333333325,4.2625,34.0,-8.760833333333334,,33.68750000000001,42.30416666666665,41.49166666666667,41.708333333333336,5.850833333333332,,,15.354166666666664,35.19166666666669,,24.89999999999999,,-8.497916666666667,0.0,,42.29583333333331,33.79999999999999,29.3125,5.909305555555557,4.65,15.370833333333335,-8.465000000000002,5.737916666666666,37.600000000000016,7.800000000000002,18.7875,-10.108333333333333,-8.210416666666665,92.27083333333331,6.139166666666665,35.47083333333333,,-8.483541666666667,,4.058333333333334,0.0,91.17916666666667,92.41458333333334,13.666666666666671,91.8625,94.34583333333332,274.7583333333334,41.74583333333333,44.97083333333333,39.899999999999984,46.13333333333335,42.39166666666665,272.4708333333333,7.800000000000002,-11.6975,-7.1275,0.0,0.0,0.0,0.0,0.0,116.41493660901187,11.858333333333334,17.22083333333333,1.4011262007287175,10.928784365684,0.7137115839243501,5.686237164624046,16.615021530308045,0.6886039196709414,0.8742172453839797,0.1390860282543975,0.1948770783425311,0.8,0.5,10.0,0.3897541566850623,0.210718692796464,0.105359346398232,False,
2005-01-05,5.612500000000002,17.14583333333333,33.41075000000001,43.1375,34.0,-14.488750000000003,,33.64166666666667,42.299999999999976,41.45833333333332,163.0,7.356249999999998,,,14.745833333333328,35.17083333333335,,24.89999999999999,,-14.19,0.0,,42.29166666666665,33.67500000000001,28.204166666666666,7.411111111111108,4.041666666666667,14.979166666666664,-9.654166666666669,7.189999999999999,37.59166666666668,4.395833333333334,17.375,-3.2,-13.913333333333336,86.38333333333338,7.687083333333333,35.41249999999999,,-13.0615625,,1.8937500000000007,0.0,85.075,88.66875,50.36249999999999,85.99166666666667,97.225,250.7458333333333,41.70000000000001,44.95416666666666,39.88333333333332,46.12916666666669,42.42499999999999,249.125,4.395833333333334,-13.905,-11.9375,0.0,0.0,0.0,0.0,0.0,117.0201039692614,6.289583333333335,8.8125,1.4262125711884024,6.269392760849019,0.7011577517976457,2.700890056688038,8.970282817537056,0.7137115839243501,0.8820859482565958,0.0646249789448785,0.0921689573839715,0.7,0.5,9.6,0.1843379147679431,0.2117070513894167,0.1058535256947083,False,
2005-01-06,-16.266666666666662,16.391666666666666,33.25066666666668,95.78333333333336,33.9875,-17.5275,-6.212499999999999,33.60416666666668,42.279166666666654,41.45833333333333,238.91666666666663,3.3645833333333326,,,14.725,35.14166666666668,,24.88333333333333,,-16.809583333333332,0.0,,42.28749999999997,33.51666666666666,26.941666666666663,3.426388888888888,2.075,15.0,-8.689166666666665,3.324583333333333,37.56250000000001,-6.8166666666666655,16.80416666666667,-3.5000000000000004,-17.080416666666665,80.44166666666669,3.59,35.29583333333333,,-15.026666666666666,,1.5416666666666667,0.0,81.60416666666667,85.05729166666667,121.68333333333332,83.3,94.88333333333333,231.41666666666663,41.662500000000016,44.91666666666666,39.81249999999998,46.11666666666668,42.37916666666665,189.9583333333333,-7.420833333333332,-19.335,-11.739999999999998,0.0,0.0,0.0,0.0,0.0,117.6643093854944,-5.274999999999999,-12.766666666666662,1.4262125711884024,-9.72201569360094,0.7011577517976457,2.1987443805821205,-7.523271313018822,0.4131853785900784,0.8798463656123429,0.0525137620356062,0.0748957875755779,0.4,0.3,0.0,0.2496526252519264,0.2302773214588773,0.0690831964376632,False,
2005-01-07,-7.412499999999999,16.03750000000001,33.16654166666667,50.12500000000001,34.0,-9.894166666666669,,33.554166666666674,42.27083333333333,41.42916666666665,238.375,3.459166666666667,,,14.824999999999998,35.129166666666684,,24.84583333333333,,-9.43666666666667,0.0,,42.27083333333333,33.34583333333332,26.00416666666666,3.4777777777777783,2.275,15.020833333333336,-9.585833333333332,3.427083333333333,37.52916666666667,-1.5520833333333337,16.916666666666668,-2.0541666666666667,-9.741666666666664,89.625,3.5470833333333327,35.183333333333344,,-9.664583333333333,,-0.1979166666666665,0.0,88.9833333333333,90.784375,56.76249999999999,90.42083333333332,94.10833333333332,264.5458333333334,41.675000000000026,44.899999999999984,39.66250000000001,46.125,42.35416666666665,250.9,-1.341666666666667,-17.4075,-4.4525000000000015,0.0,0.0,0.0,0.0,0.0,118.34743204539376,-1.7500000000000002,-5.3583333333333325,1.4011262007287175,-2.1746646240476983,0.7137115839243501,-0.2773062272275585,-2.4519708512752563,0.3265940902021774,0.8771194587089465,-0.0067754487247078,-0.0094932587298821,0.5,0.3,0.0,-0.0316441957662739,0.4033403235093313,0.1210020970527994,False,
2005-01-08,10.133333333333336,15.9,33.11433333333334,82.6125,33.98333333333333,-11.923749999999998,,33.5125,42.279166666666654,41.42916666666665,190.4583333333333,3.0995833333333334,,,14.899999999999997,35.10833333333335,,24.80833333333333,,-11.161249999999995,0.0,,42.2625,33.225000000000016,25.862499999999997,3.0773611111111108,1.4666666666666668,15.06666666666667,-13.300833333333332,2.99625,37.50833333333333,6.8562499999999975,16.937499999999996,-3.3250000000000006,-11.961249999999998,86.3,3.13625,35.09583333333334,,-12.08677083333333,,1.1708333333333336,0.0,87.4375,87.74062499999998,104.12916666666668,88.29166666666664,88.93333333333334,259.49583333333334,41.666666666666686,44.90833333333333,39.09583333333333,46.12083333333334,42.37083333333332,248.82500000000005,-1.695833333333333,-22.28,-2.5225,0.0,0.0,0.0,0.0,0.0,119.06934081197836,8.02708333333333,13.458333333333336,1.4011262007287175,9.606471513746266,0.7137115839243501,1.640485260019874,11.246956773766142,0.5964396284829718,0.8776621209164651,0.0399915104469165,0.0560331530938909,0.4,0.3,0.0,0.1867771769796366,0.4925441521305241,0.1477632456391572,False,
2005-01-09,-9.783333333333331,16.062499999999996,33.00770833333333,52.29583333333333,33.98333333333333,-3.6012500000000003,,33.46249999999999,42.24166666666668,41.41249999999999,251.91666666666663,4.230416666666667,,,15.054166666666664,35.100000000000016,,24.8,,-3.255416666666666,0.1291666666666666,,42.2375,33.16666666666668,25.870833333333334,4.178055555555557,2.5416666666666665,15.20833333333333,-3.9508333333333336,4.10875,37.49166666666667,22.55833333333333,17.104166666666668,0.4708333333333333,-3.2158333333333338,92.3125,4.195,34.94999999999999,,-3.5058333333333334,,3.3395833333333336,0.1291666666666666,91.94583333333334,92.95625,64.45,92.82083333333333,94.74583333333332,290.9125,41.67083333333335,44.89583333333332,36.67916666666667,46.12916666666669,42.39166666666665,269.0458333333333,-5.1375,-11.525,0.485,0.0,0.0,3.1,0.0,0.0,119.8298938760073,25.89791666666667,-10.254166666666665,1.4011262007287175,31.607071878105327,0.7137115839243501,4.679177707850281,36.2862495859556,-2.525599349857782,0.8747464521738284,0.1149892852265492,0.1611145003339858,0.5,0.4,0.0,0.4027862508349645,0.547215523946461,0.2188862095785844,False,
2005-01-10,6.033333333333332,16.11666666666667,32.94658333333333,54.29583333333335,33.98333333333333,-8.549583333333334,0.0916666666666666,33.441666666666656,42.23333333333334,41.40833333333332,70.375,3.6266666666666674,,,15.254166666666668,35.100000000000016,,24.8,,-8.200833333333334,0.0,,42.225000000000016,33.10833333333335,26.6125,3.661666666666666,5.429166666666667,15.358333333333333,-8.414166666666668,3.6066666666666674,37.48333333333333,0.0729166666666664,17.241666666666664,-1.525,-7.8675,82.86250000000003,3.751666666666667,34.84999999999999,6.366666666666666,-8.258020833333333,,5.897916666666666,0.0,81.79166666666667,83.503125,68.07083333333334,83.29166666666669,86.06666666666666,272.84166666666664,41.65000000000001,44.87083333333332,34.44583333333334,46.14583333333335,42.36666666666665,265.1666666666667,0.0541666666666666,-10.6225,-6.4275,0.0,0.0,0.0,0.0,0.0,120.62893840224017,5.970833333333332,7.558333333333333,1.4262125711884024,0.103994666649154,0.7011577517976457,8.411682893821597,8.51567756047075,0.7899669239250275,0.8724044349643306,0.2021743974126848,0.2883436671624112,0.3,0.2,0.0,1.4417183358120558,0.5761700137117075,0.1152340027423415,False,
